ticker,date,time,model,status,status_detail,n_pillars,gamma
AAPL,2026-08-18,1400,essvi_gfree,ok,,22,0.5339070456
AAPL,2026-08-18,1400,ssvi,ok,,22,0.5468989482
AAPL,2026-08-18,1415,essvi_gfree,ok,,22,0.5369224950
AAPL,2026-08-18,1415,ssvi,ok,,22,0.5512804401
AAPL,2026-08-18,1430,essvi_gfree,ok,,22,0.5316846204
AAPL,2026-08-18,1430,ssvi,ok,,22,0.5555862052
AAPL,2026-08-18,1445,essvi_gfree,ok,,22,0.5350663431
AAPL,2026-08-18,1445,ssvi,ok,,22,0.5592171700
AAPL,2026-08-18,1500,essvi_gfree,ok,,22,0.5269265877
AAPL,2026-08-18,1500,ssvi,ok,,22,0.5603021945
AAPL,2026-08-18,1515,essvi_gfree,ok,,22,0.5302919622
AAPL,2026-08-18,1515,ssvi,ok,,22,0.5532935621
AAPL,2026-08-18,1530,essvi_gfree,ok,,22,0.5331398359
AAPL,2026-08-18,1530,ssvi,ok,,22,0.5469687571
AAPL,2026-08-18,1545,essvi_gfree,ok,,22,0.5302211007
AAPL,2026-08-18,1545,ssvi,ok,,22,0.5478696754
AAPL,2026-08-18,1600,essvi_gfree,ok,,22,0.5340968222
AAPL,2026-08-18,1600,ssvi,ok,,22,0.5469468946
AAPL,2026-08-19,0930,essvi_gfree,ok,,20,0.5067415871
AAPL,2026-08-19,0930,ssvi,ok,,20,0.5269969466
AAPL,2026-08-19,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3550}),,
AAPL,2026-08-19,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3550}),,
AAPL,2026-08-19,1000,essvi_gfree,ok,,20,0.5291057647
AAPL,2026-08-19,1000,ssvi,ok,,20,0.5207897907
AAPL,2026-08-19,1015,essvi_gfree,ok,,20,0.5309877367
AAPL,2026-08-19,1015,ssvi,ok,,20,0.5532166057
AAPL,2026-08-19,1030,essvi_gfree,ok,,21,0.5527667944
AAPL,2026-08-19,1030,ssvi,ok,,21,0.5544371175
AAPL,2026-08-19,1045,essvi_gfree,ok,,21,0.5573446586
AAPL,2026-08-19,1045,ssvi,ok,,21,0.5501532175
AAPL,2026-08-19,1100,essvi_gfree,ok,,21,0.5551266404
AAPL,2026-08-19,1100,ssvi,ok,,21,0.5203450815
AAPL,2026-08-19,1115,essvi_gfree,ok,,21,0.5612384300
AAPL,2026-08-19,1115,ssvi,ok,,21,0.5392440097
AAPL,2026-08-19,1130,essvi_gfree,ok,,21,0.5635620415
AAPL,2026-08-19,1130,ssvi,ok,,21,0.5498749932
AAPL,2026-08-19,1145,essvi_gfree,ok,,21,0.5459710831
AAPL,2026-08-19,1145,ssvi,ok,,21,0.5382374236
AAPL,2026-08-19,1200,essvi_gfree,ok,,21,0.5575569649
AAPL,2026-08-19,1200,ssvi,ok,,21,0.5333392493
AAPL,2026-08-19,1215,essvi_gfree,ok,,21,0.5659043708
AAPL,2026-08-19,1215,ssvi,ok,,21,0.5525034777
AAPL,2026-08-19,1230,essvi_gfree,ok,,21,0.5670524638
AAPL,2026-08-19,1230,ssvi,ok,,21,0.5419428428
AAPL,2026-08-19,1245,essvi_gfree,ok,,21,0.5665918818
AAPL,2026-08-19,1245,ssvi,ok,,21,0.5498719086
AAPL,2026-08-19,1300,essvi_gfree,ok,,21,0.5651903332
AAPL,2026-08-19,1300,ssvi,ok,,21,0.5356379476
AAPL,2026-08-19,1315,essvi_gfree,ok,,21,0.5678649183
AAPL,2026-08-19,1315,ssvi,ok,,21,0.5384991780
AAPL,2026-08-19,1330,essvi_gfree,ok,,21,0.5742980737
AAPL,2026-08-19,1330,ssvi,ok,,21,0.5375287184
AAPL,2026-08-19,1345,essvi_gfree,ok,,21,0.5449837832
AAPL,2026-08-19,1345,ssvi,ok,,21,0.5354898225
AAPL,2026-08-19,1400,essvi_gfree,ok,,21,0.5563784264
AAPL,2026-08-19,1400,ssvi,ok,,21,0.5533842440
AAPL,2026-08-19,1415,essvi_gfree,ok,,21,0.5683425215
AAPL,2026-08-19,1415,ssvi,ok,,21,0.5496939602
AAPL,2026-08-19,1430,essvi_gfree,ok,,21,0.5634154018
AAPL,2026-08-19,1430,ssvi,ok,,21,0.5606157464
AAPL,2026-08-19,1445,essvi_gfree,ok,,21,0.5618680306
AAPL,2026-08-19,1445,ssvi,ok,,21,0.5654909882
AAPL,2026-08-19,1500,essvi_gfree,ok,,21,0.5421092735
AAPL,2026-08-19,1500,ssvi,ok,,21,0.5512912527
AAPL,2026-08-19,1515,essvi_gfree,ok,,21,0.5445159636
AAPL,2026-08-19,1515,ssvi,ok,,21,0.5620001174
AAPL,2026-08-19,1530,essvi_gfree,ok,,21,0.5510290879
AAPL,2026-08-19,1530,ssvi,ok,,21,0.5589236745
AAPL,2026-08-19,1545,essvi_gfree,ok,,21,0.5412209826
AAPL,2026-08-19,1545,ssvi,ok,,21,0.5578719610
AAPL,2026-08-19,1600,essvi_gfree,ok,,21,0.5616465732
AAPL,2026-08-19,1600,ssvi,ok,,21,0.5533104867
AAPL,2026-08-20,0930,essvi_gfree,ok,,21,0.5525264085
AAPL,2026-08-20,0930,ssvi,ok,,21,0.5403009652
AAPL,2026-08-20,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3546}),,
AAPL,2026-08-20,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3546}),,
AAPL,2026-08-20,1000,essvi_gfree,ok,,21,0.6036734226
AAPL,2026-08-20,1000,ssvi,ok,,21,0.5283907424
AAPL,2026-08-20,1015,essvi_gfree,ok,,22,0.5568720761
AAPL,2026-08-20,1015,ssvi,ok,,22,0.5456841865
AAPL,2026-08-20,1030,essvi_gfree,ok,,22,0.5836280134
AAPL,2026-08-20,1030,ssvi,ok,,22,0.5489141880
AAPL,2026-08-20,1045,essvi_gfree,ok,,22,0.5902366840
AAPL,2026-08-20,1045,ssvi,ok,,22,0.5541001785
AAPL,2026-08-20,1100,essvi_gfree,ok,,22,0.5782305902
AAPL,2026-08-20,1100,ssvi,ok,,22,0.5456287911
AAPL,2026-08-20,1115,essvi_gfree,ok,,22,0.5778492597
AAPL,2026-08-20,1115,ssvi,ok,,22,0.5601616947
AAPL,2026-08-20,1130,essvi_gfree,ok,,22,0.5903832290
AAPL,2026-08-20,1130,ssvi,ok,,22,0.5406494438
AAPL,2026-08-20,1145,essvi_gfree,ok,,22,0.5884071260
AAPL,2026-08-20,1145,ssvi,ok,,22,0.5617225943
AAPL,2026-08-20,1200,essvi_gfree,ok,,22,0.6056628879
AAPL,2026-08-20,1200,ssvi,ok,,22,0.5615424929
AAPL,2026-08-20,1215,essvi_gfree,ok,,22,0.6152122954
AAPL,2026-08-20,1215,ssvi,ok,,22,0.5554858343
AAPL,2026-08-20,1230,essvi_gfree,ok,,22,0.5985885747
AAPL,2026-08-20,1230,ssvi,ok,,22,0.5655596382
AAPL,2026-08-20,1245,essvi_gfree,ok,,22,0.6064067551
AAPL,2026-08-20,1245,ssvi,ok,,22,0.5589257481
AAPL,2026-08-20,1300,essvi_gfree,ok,,22,0.6189804622
AAPL,2026-08-20,1300,ssvi,ok,,22,0.5551225819
AAPL,2026-08-20,1315,essvi_gfree,ok,,22,0.6230381666
AAPL,2026-08-20,1315,ssvi,ok,,22,0.5454985959
AAPL,2026-08-20,1330,essvi_gfree,ok,,22,0.6292399448
AAPL,2026-08-20,1330,ssvi,ok,,22,0.5637015844
AAPL,2026-08-20,1345,essvi_gfree,ok,,22,0.6072945625
AAPL,2026-08-20,1345,ssvi,ok,,22,0.5643912894
AAPL,2026-08-20,1400,essvi_gfree,ok,,22,0.6031374857
AAPL,2026-08-20,1400,ssvi,ok,,22,0.5658677025
AAPL,2026-08-20,1415,essvi_gfree,ok,,22,0.5986612566
AAPL,2026-08-20,1415,ssvi,ok,,22,0.5317226488
AAPL,2026-08-20,1430,essvi_gfree,ok,,22,0.5794082961
AAPL,2026-08-20,1430,ssvi,ok,,22,0.5533290131
AAPL,2026-08-20,1445,essvi_gfree,ok,,22,0.5735823998
AAPL,2026-08-20,1445,ssvi,ok,,22,0.5631219120
AAPL,2026-08-20,1500,essvi_gfree,ok,,22,0.5820253161
AAPL,2026-08-20,1500,ssvi,ok,,22,0.5596223790
AAPL,2026-08-20,1515,essvi_gfree,ok,,22,0.5930928656
AAPL,2026-08-20,1515,ssvi,ok,,22,0.5631385136
AAPL,2026-08-20,1530,essvi_gfree,ok,,22,0.5837199462
AAPL,2026-08-20,1530,ssvi,ok,,22,0.5721432771
AAPL,2026-08-20,1545,essvi_gfree,ok,,22,0.5816127152
AAPL,2026-08-20,1545,ssvi,ok,,22,0.5655123316
AAPL,2026-08-20,1600,essvi_gfree,ok,,22,0.5890909261
AAPL,2026-08-20,1600,ssvi,ok,,22,0.5595239297
AAPL,2026-08-21,0930,essvi_gfree,ok,,21,0.4926557739
AAPL,2026-08-21,0930,ssvi,ok,,21,0.5293279356
AAPL,2026-08-21,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3546}),,
AAPL,2026-08-21,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3546}),,
AAPL,2026-08-21,1000,essvi_gfree,ok,,21,0.4916616036
AAPL,2026-08-21,1000,ssvi,ok,,21,0.5379600202
AAPL,2026-08-21,1015,essvi_gfree,ok,,21,0.5420606838
AAPL,2026-08-21,1015,ssvi,ok,,21,0.5440804901
AAPL,2026-08-21,1030,essvi_gfree,ok,,21,0.5513738427
AAPL,2026-08-21,1030,ssvi,ok,,21,0.5553456491
AAPL,2026-08-21,1045,essvi_gfree,ok,,21,0.5577551673
AAPL,2026-08-21,1045,ssvi,ok,,21,0.5517093585
AAPL,2026-08-21,1100,essvi_gfree,ok,,21,0.5532110523
AAPL,2026-08-21,1100,ssvi,ok,,21,0.5624794376
AAPL,2026-08-21,1115,essvi_gfree,ok,,21,0.5436422997
AAPL,2026-08-21,1115,ssvi,ok,,21,0.5672009218
AAPL,2026-08-21,1130,essvi_gfree,ok,,21,0.5665545470
AAPL,2026-08-21,1130,ssvi,ok,,21,0.5628753869
AAPL,2026-08-21,1145,essvi_gfree,ok,,21,0.5701843219
AAPL,2026-08-21,1145,ssvi,ok,,21,0.5603526986
AAPL,2026-08-21,1200,essvi_gfree,ok,,21,0.5669580501
AAPL,2026-08-21,1200,ssvi,ok,,21,0.5707935349
AAPL,2026-08-21,1215,essvi_gfree,ok,,21,0.5533032977
AAPL,2026-08-21,1215,ssvi,ok,,21,0.5766623572
AAPL,2026-08-21,1230,essvi_gfree,ok,,21,0.5627302775
AAPL,2026-08-21,1230,ssvi,ok,,21,0.5703911439
AAPL,2026-08-21,1245,essvi_gfree,ok,,21,0.5566945953
AAPL,2026-08-21,1245,ssvi,ok,,21,0.5726957262
AAPL,2026-08-21,1300,essvi_gfree,ok,,21,0.5517382295
AAPL,2026-08-21,1300,ssvi,ok,,21,0.5586111146
AAPL,2026-08-21,1315,essvi_gfree,ok,,21,0.5620886156
AAPL,2026-08-21,1315,ssvi,ok,,21,0.5617835446
AAPL,2026-08-21,1330,essvi_gfree,ok,,21,0.5608122943
AAPL,2026-08-21,1330,ssvi,ok,,21,0.5686437879
AAPL,2026-08-21,1345,essvi_gfree,ok,,21,0.5675352745
AAPL,2026-08-21,1345,ssvi,ok,,21,0.5621727296
AAPL,2026-08-21,1400,essvi_gfree,ok,,21,0.5669812723
AAPL,2026-08-21,1400,ssvi,ok,,21,0.5482573022
AAPL,2026-08-21,1415,essvi_gfree,ok,,21,0.5459025510
AAPL,2026-08-21,1415,ssvi,ok,,21,0.5476497295
AAPL,2026-08-21,1430,essvi_gfree,ok,,21,0.5431699795
AAPL,2026-08-21,1430,ssvi,ok,,21,0.5634782927
AAPL,2026-08-21,1445,essvi_gfree,ok,,21,0.5351483574
AAPL,2026-08-21,1445,ssvi,ok,,21,0.5543788936
AAPL,2026-08-21,1500,essvi_gfree,ok,,21,0.5473829916
AAPL,2026-08-21,1500,ssvi,ok,,21,0.5539298381
AAPL,2026-08-21,1515,essvi_gfree,ok,,21,0.5317229365
AAPL,2026-08-21,1515,ssvi,ok,,21,0.5479824696
AAPL,2026-08-21,1530,essvi_gfree,ok,,21,0.5348522612
AAPL,2026-08-21,1530,ssvi,ok,,21,0.5447000090
AAPL,2026-08-21,1545,essvi_gfree,ok,,21,0.5421725218
AAPL,2026-08-21,1545,ssvi,ok,,21,0.5495732736
AAPL,2026-08-21,1600,essvi_gfree,ok,,21,0.5523903098
AAPL,2026-08-21,1600,ssvi,ok,,21,0.5507297598
AAPL,2026-08-24,0930,essvi_gfree,ok,,19,0.5416132520
AAPL,2026-08-24,0930,ssvi,ok,,19,0.5431858700
AAPL,2026-08-24,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3404}),,
AAPL,2026-08-24,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3404}),,
AAPL,2026-08-24,1000,essvi_gfree,ok,,20,0.5210447160
AAPL,2026-08-24,1000,ssvi,ok,,20,0.5152856901
AAPL,2026-08-24,1015,essvi_gfree,ok,,20,0.5316332298
AAPL,2026-08-24,1015,ssvi,ok,,20,0.5395722514
AAPL,2026-08-24,1033,essvi_gfree,ok,,20,0.5221708200
AAPL,2026-08-24,1033,ssvi,ok,,20,0.5363814082
AAPL,2026-08-24,1102,essvi_gfree,ok,,20,0.5426024243
AAPL,2026-08-24,1102,ssvi,ok,,20,0.5531888246
AAPL,2026-08-24,1115,essvi_gfree,ok,,20,0.5375206172
AAPL,2026-08-24,1115,ssvi,ok,,20,0.5601411060
AAPL,2026-08-24,1131,essvi_gfree,ok,,20,0.5380579162
AAPL,2026-08-24,1131,ssvi,ok,,20,0.5674094093
AAPL,2026-08-24,1146,essvi_gfree,ok,,20,0.5471316838
AAPL,2026-08-24,1146,ssvi,ok,,20,0.5649980653
AAPL,2026-08-24,1201,essvi_gfree,ok,,20,0.5417396680
AAPL,2026-08-24,1201,ssvi,ok,,20,0.5706477696
AAPL,2026-08-24,1215,essvi_gfree,ok,,20,0.5420504965
AAPL,2026-08-24,1215,ssvi,ok,,20,0.5685370417
AAPL,2026-08-24,1230,essvi_gfree,ok,,20,0.5463324570
AAPL,2026-08-24,1230,ssvi,ok,,20,0.5541530100
AAPL,2026-08-24,1247,essvi_gfree,ok,,20,0.5579444969
AAPL,2026-08-24,1247,ssvi,ok,,20,0.5548879314
AAPL,2026-08-24,1308,essvi_gfree,ok,,20,0.5452311716
AAPL,2026-08-24,1308,ssvi,ok,,20,0.5448646274
AAPL,2026-08-24,1402,essvi_gfree,ok,,20,0.5474238956
AAPL,2026-08-24,1402,ssvi,ok,,20,0.5536740744
AAPL,2026-08-24,1437,essvi_gfree,ok,,20,0.5264041308
AAPL,2026-08-24,1437,ssvi,ok,,20,0.5494366316
AAPL,2026-08-24,1502,essvi_gfree,ok,,20,0.5238159264
AAPL,2026-08-24,1502,ssvi,ok,,20,0.5561603442
AAPL,2026-08-24,1538,essvi_gfree,ok,,20,0.5231672592
AAPL,2026-08-24,1538,ssvi,ok,,20,0.5367846566
AAPL,2026-08-24,1546,essvi_gfree,ok,,20,0.5222431741
AAPL,2026-08-24,1546,ssvi,ok,,20,0.5359127971
AAPL,2026-08-24,1600,essvi_gfree,ok,,20,0.5259112453
AAPL,2026-08-24,1600,ssvi,ok,,20,0.5451746337
AAPL,2026-08-25,0930,essvi_gfree,ok,,20,0.5201924677
AAPL,2026-08-25,0930,ssvi,ok,,20,0.5327969347
AAPL,2026-08-25,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3352}),,
AAPL,2026-08-25,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3352}),,
AAPL,2026-08-25,1000,essvi_gfree,ok,,20,0.5227064629
AAPL,2026-08-25,1000,ssvi,ok,,20,0.5479041560
AAPL,2026-08-25,1015,essvi_gfree,ok,,20,0.5086237672
AAPL,2026-08-25,1015,ssvi,ok,,20,0.5423671528
AAPL,2026-08-25,1030,essvi_gfree,ok,,20,0.5313654217
AAPL,2026-08-25,1030,ssvi,ok,,20,0.5446859210
AAPL,2026-08-25,1045,essvi_gfree,ok,,20,0.5223835509
AAPL,2026-08-25,1045,ssvi,ok,,20,0.5508451023
AAPL,2026-08-25,1100,essvi_gfree,ok,,20,0.5313772866
AAPL,2026-08-25,1100,ssvi,ok,,20,0.5461604440
AAPL,2026-08-25,1115,essvi_gfree,ok,,20,0.5314742522
AAPL,2026-08-25,1115,ssvi,ok,,20,0.5472086633
AAPL,2026-08-25,1130,essvi_gfree,ok,,20,0.5368580004
AAPL,2026-08-25,1130,ssvi,ok,,20,0.5369732076
AAPL,2026-08-25,1145,essvi_gfree,ok,,20,0.5401966693
AAPL,2026-08-25,1145,ssvi,ok,,20,0.5390914501
AAPL,2026-08-25,1200,essvi_gfree,ok,,20,0.5328146896
AAPL,2026-08-25,1200,ssvi,ok,,20,0.5543874434
AAPL,2026-08-25,1215,essvi_gfree,ok,,20,0.5238274907
AAPL,2026-08-25,1215,ssvi,ok,,20,0.5695793784
AAPL,2026-08-25,1230,essvi_gfree,ok,,20,0.5237247986
AAPL,2026-08-25,1230,ssvi,ok,,20,0.5667217604
AAPL,2026-08-25,1245,essvi_gfree,ok,,20,0.5305372314
AAPL,2026-08-25,1245,ssvi,ok,,20,0.5607481730
AAPL,2026-08-25,1300,essvi_gfree,ok,,20,0.5294271186
AAPL,2026-08-25,1300,ssvi,ok,,20,0.5650943399
AAPL,2026-08-25,1315,essvi_gfree,ok,,20,0.5378625885
AAPL,2026-08-25,1315,ssvi,ok,,20,0.5744587858
AAPL,2026-08-25,1330,essvi_gfree,ok,,20,0.5399478127
AAPL,2026-08-25,1330,ssvi,ok,,20,0.5754100342
AAPL,2026-08-25,1345,essvi_gfree,ok,,20,0.5423062367
AAPL,2026-08-25,1345,ssvi,ok,,20,0.5677235399
AAPL,2026-08-25,1400,essvi_gfree,ok,,20,0.5455395999
AAPL,2026-08-25,1400,ssvi,ok,,20,0.5824356832
AAPL,2026-08-25,1415,essvi_gfree,ok,,20,0.5393543444
AAPL,2026-08-25,1415,ssvi,ok,,20,0.5821513888
AAPL,2026-08-25,1430,essvi_gfree,ok,,20,0.5344003719
AAPL,2026-08-25,1430,ssvi,ok,,20,0.5695666475
AAPL,2026-08-25,1445,essvi_gfree,ok,,21,0.5322093458
AAPL,2026-08-25,1445,ssvi,ok,,21,0.5743869967
AAPL,2026-08-25,1500,essvi_gfree,ok,,21,0.5264705790
AAPL,2026-08-25,1500,ssvi,ok,,21,0.5688955776
AAPL,2026-08-25,1515,essvi_gfree,ok,,21,0.5240948234
AAPL,2026-08-25,1515,ssvi,ok,,21,0.5504179305
AAPL,2026-08-25,1530,essvi_gfree,ok,,21,0.5202060858
AAPL,2026-08-25,1530,ssvi,ok,,21,0.5549194599
AAPL,2026-08-25,1545,essvi_gfree,ok,,21,0.5316738783
AAPL,2026-08-25,1545,ssvi,ok,,21,0.5605451066
AAPL,2026-08-25,1600,essvi_gfree,ok,,21,0.5290890838
AAPL,2026-08-25,1600,ssvi,ok,,21,0.5627280038
AAPL,2026-08-26,0930,essvi_gfree,ok,,19,0.5290754759
AAPL,2026-08-26,0930,ssvi,ok,,19,0.5552132615
AAPL,2026-08-26,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3404}),,
AAPL,2026-08-26,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3404}),,
AAPL,2026-08-26,1000,essvi_gfree,ok,,19,0.5021951928
AAPL,2026-08-26,1000,ssvi,ok,,19,0.5638486532
AAPL,2026-08-26,1015,essvi_gfree,ok,,19,0.5504412967
AAPL,2026-08-26,1015,ssvi,ok,,19,0.5630646068
AAPL,2026-08-26,1030,essvi_gfree,ok,,19,0.5425003280
AAPL,2026-08-26,1030,ssvi,ok,,19,0.5683228824
AAPL,2026-08-26,1045,essvi_gfree,ok,,19,0.5466875172
AAPL,2026-08-26,1045,ssvi,ok,,19,0.5426708399
AAPL,2026-08-26,1100,essvi_gfree,ok,,19,0.5631001743
AAPL,2026-08-26,1100,ssvi,ok,,19,0.5554237889
AAPL,2026-08-26,1115,essvi_gfree,ok,,19,0.5547740221
AAPL,2026-08-26,1115,ssvi,ok,,19,0.5687817360
AAPL,2026-08-26,1130,essvi_gfree,ok,,20,0.5642454923
AAPL,2026-08-26,1130,ssvi,ok,,20,0.5715565335
AAPL,2026-08-26,1145,essvi_gfree,ok,,20,0.5722375098
AAPL,2026-08-26,1145,ssvi,ok,,20,0.5679813063
AAPL,2026-08-26,1200,essvi_gfree,ok,,20,0.5719063198
AAPL,2026-08-26,1200,ssvi,ok,,20,0.5734564944
AAPL,2026-08-26,1215,essvi_gfree,ok,,20,0.5773838255
AAPL,2026-08-26,1215,ssvi,ok,,20,0.5780772597
AAPL,2026-08-26,1230,essvi_gfree,ok,,20,0.5585956576
AAPL,2026-08-26,1230,ssvi,ok,,20,0.5779225134
AAPL,2026-08-26,1245,essvi_gfree,ok,,20,0.5607950706
AAPL,2026-08-26,1245,ssvi,ok,,20,0.5715057505
AAPL,2026-08-26,1300,essvi_gfree,ok,,20,0.5592366428
AAPL,2026-08-26,1300,ssvi,ok,,20,0.5539271097
AAPL,2026-08-26,1315,essvi_gfree,ok,,20,0.5597322369
AAPL,2026-08-26,1315,ssvi,ok,,20,0.5596736552
AAPL,2026-08-26,1330,essvi_gfree,ok,,20,0.5678459169
AAPL,2026-08-26,1330,ssvi,ok,,20,0.5733249234
AAPL,2026-08-26,1345,essvi_gfree,ok,,20,0.5627974750
AAPL,2026-08-26,1345,ssvi,ok,,20,0.5768899806
AAPL,2026-08-26,1400,essvi_gfree,ok,,20,0.5701008114
AAPL,2026-08-26,1400,ssvi,ok,,20,0.5776979807
AAPL,2026-08-26,1415,essvi_gfree,ok,,20,0.5726639488
AAPL,2026-08-26,1415,ssvi,ok,,20,0.5853251480
AAPL,2026-08-26,1430,essvi_gfree,ok,,20,0.5709791077
AAPL,2026-08-26,1430,ssvi,ok,,20,0.5909410044
AAPL,2026-08-26,1445,essvi_gfree,ok,,20,0.5710648032
AAPL,2026-08-26,1445,ssvi,ok,,20,0.5931747192
AAPL,2026-08-26,1500,essvi_gfree,ok,,20,0.5631592740
AAPL,2026-08-26,1500,ssvi,ok,,20,0.5990103954
AAPL,2026-08-26,1515,essvi_gfree,ok,,20,0.5506551123
AAPL,2026-08-26,1515,ssvi,ok,,20,0.6015387635
AAPL,2026-08-26,1530,essvi_gfree,ok,,20,0.5508403809
AAPL,2026-08-26,1530,ssvi,ok,,20,0.6054173202
AAPL,2026-08-26,1545,essvi_gfree,ok,,20,0.5593379600
AAPL,2026-08-26,1545,ssvi,ok,,20,0.6041461073
AAPL,2026-08-26,1600,essvi_gfree,ok,,20,0.5738706122
AAPL,2026-08-26,1600,ssvi,ok,,20,0.5985194965
AAPL,2026-08-27,0930,essvi_gfree,ok,,19,0.5850001912
AAPL,2026-08-27,0930,ssvi,ok,,19,0.5583802780
AAPL,2026-08-27,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3354}),,
AAPL,2026-08-27,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AAPL survived cleaning (dropped: {;unquoted_or_crossed;: 3354}),,
AAPL,2026-08-27,1000,essvi_gfree,ok,,20,0.5154691334
AAPL,2026-08-27,1000,ssvi,ok,,20,0.5666062904
AAPL,2026-08-27,1015,essvi_gfree,ok,,20,0.5568965893
AAPL,2026-08-27,1015,ssvi,ok,,20,0.5712367195
AAPL,2026-08-27,1030,essvi_gfree,ok,,20,0.5578090996
AAPL,2026-08-27,1030,ssvi,ok,,20,0.5625756770
AAPL,2026-08-27,1045,essvi_gfree,ok,,20,0.5327089727
AAPL,2026-08-27,1045,ssvi,ok,,20,0.5765294659
AAPL,2026-08-27,1100,essvi_gfree,ok,,20,0.5569920558
AAPL,2026-08-27,1100,ssvi,ok,,20,0.5738457853
AAPL,2026-08-27,1115,essvi_gfree,ok,,20,0.5497471104
AAPL,2026-08-27,1115,ssvi,ok,,20,0.5596738406
AAPL,2026-08-27,1130,essvi_gfree,ok,,20,0.5588094588
AAPL,2026-08-27,1130,ssvi,ok,,20,0.5967975812
AAPL,2026-08-27,1145,essvi_gfree,ok,,20,0.5602454375
AAPL,2026-08-27,1145,ssvi,ok,,20,0.5816103589
AAPL,2026-08-27,1200,essvi_gfree,ok,,20,0.5574377671
AAPL,2026-08-27,1200,ssvi,ok,,20,0.5965947258
AAPL,2026-08-27,1215,essvi_gfree,ok,,21,0.5606606421
AAPL,2026-08-27,1215,ssvi,ok,,21,0.5903698580
AAPL,2026-08-27,1230,essvi_gfree,ok,,21,0.5412500394
AAPL,2026-08-27,1230,ssvi,ok,,21,0.5848197531
AAPL,2026-08-27,1245,essvi_gfree,ok,,21,0.5432866887
AAPL,2026-08-27,1245,ssvi,ok,,21,0.5837060966
AAPL,2026-08-27,1300,essvi_gfree,ok,,21,0.5532965350
AAPL,2026-08-27,1300,ssvi,ok,,21,0.5921419897
AAPL,2026-08-27,1315,essvi_gfree,ok,,21,0.5440368396
AAPL,2026-08-27,1315,ssvi,ok,,21,0.5930106225
AAPL,2026-08-27,1330,essvi_gfree,ok,,21,0.5560341065
AAPL,2026-08-27,1330,ssvi,ok,,21,0.5931749442
AAPL,2026-08-27,1345,essvi_gfree,ok,,21,0.5512018724
AAPL,2026-08-27,1345,ssvi,ok,,21,0.5917060237
AAPL,2026-08-27,1400,essvi_gfree,ok,,21,0.5537661691
AAPL,2026-08-27,1400,ssvi,ok,,21,0.5813159002
AAPL,2026-08-27,1415,essvi_gfree,ok,,21,0.5501460405
AAPL,2026-08-27,1415,ssvi,ok,,21,0.5840546103
AAPL,2026-08-27,1430,essvi_gfree,ok,,21,0.5541902038
AAPL,2026-08-27,1430,ssvi,ok,,21,0.5756182099
AAPL,2026-08-27,1445,essvi_gfree,ok,,21,0.5542187929
AAPL,2026-08-27,1445,ssvi,ok,,21,0.5736769977
AAPL,2026-08-27,1500,essvi_gfree,ok,,21,0.5581064674
AAPL,2026-08-27,1500,ssvi,ok,,21,0.5839016680
AAPL,2026-08-27,1515,essvi_gfree,ok,,21,0.5592019752
AAPL,2026-08-27,1515,ssvi,ok,,21,0.5869395618
AAPL,2026-08-27,1530,essvi_gfree,ok,,21,0.5607468936
AAPL,2026-08-27,1530,ssvi,ok,,21,0.5994422413
AAPL,2026-08-27,1545,essvi_gfree,ok,,21,0.5537016822
AAPL,2026-08-27,1545,ssvi,ok,,21,0.5738540445
AAPL,2026-08-27,1600,essvi_gfree,ok,,21,0.5653631972
AAPL,2026-08-27,1600,ssvi,ok,,21,0.5702419194
AMZN,2026-08-14,1430,essvi_gfree,ok,,21,0.6029366973
AMZN,2026-08-14,1430,ssvi,ok,,21,0.6045433467
AMZN,2026-08-14,1445,essvi_gfree,ok,,21,0.6032762057
AMZN,2026-08-14,1445,ssvi,ok,,21,0.5798934041
AMZN,2026-08-14,1500,essvi_gfree,ok,,21,0.6022330991
